pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7200.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7201.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7202.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203A.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-7200-7299\CP-7203B.pdf,10,612.0,792.0,
