pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500R1 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500R1 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500R1 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500R1 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2500R1 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2505-R1.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2506.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2508.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2509.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2509.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2509.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2509.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2509.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2510-CUT-OUT.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2510-CUT-OUT.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2510-CUT-OUT.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2510-CUT-OUT.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2510.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2511.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512-R1.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2512.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2513.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2514.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2514.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2500-2599\CP-2514.pdf,3,612.0,792.0,
