pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6600 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601A.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6601B.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,13,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,14,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602 PDF.pdf,15,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,13,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,14,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6602R1.pdf,15,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6603R1 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6600-6699\CP-6604R1.pdf,1,612.0,792.0,
