pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,DUPLEX,237.95999145507812,394.8658752441406,301.5612487792969,410.991943359375,0,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,BLOWER,305.5927429199219,394.8658752441406,373.6770324707031,410.991943359375,0,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,CONTROL,239.75999450683594,413.46588134765625,315.90728759765625,429.5919494628906,1,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,PANEL,319.9388122558594,413.46588134765625,371.8970031738281,429.5919494628906,1,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,CP-6923,519.47998046875,765.0275268554688,561.3309936523438,776.796630859375,2,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,C,20.03999900817871,778.4346313476562,22.984350204467773,782.8489379882812,3,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,COX,25.920000076293945,777.779052734375,43.69951248168945,786.2013549804688,3,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,RESEARCH,45.80509567260742,777.779052734375,89.79488372802734,786.2013549804688,3,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,AND,91.90046691894531,777.779052734375,110.14321899414062,786.2013549804688,3,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"TECHNOLOGY,",112.2488021850586,777.779052734375,171.89569091796875,786.2013549804688,3,0,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,INC.,174.0012664794922,777.779052734375,190.61009216308594,786.2013549804688,3,0,5
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,2023,192.71566772460938,777.779052734375,209.56033325195312,786.2013549804688,3,0,6
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,COMMERCIAL,251.27999877929688,376.3858947753906,360.58245849609375,392.511962890625,4,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,AS,202.0800018310547,469.8677062988281,254.87173461914062,511.17578125,5,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,BUILTS,265.1987609863281,469.8677062988281,409.7770080566406,511.17578125,5,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,AUGUST,225.1199951171875,507.65533447265625,309.0769958496094,528.3599243164062,6,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"19,",314.25311279296875,507.65533447265625,340.13385009765625,528.3599243164062,6,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,2025,345.30999755859375,507.65533447265625,386.7191162109375,528.3599243164062,6,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"SERIAL#101542,101541",199.8000030517578,573.1753540039062,412.02178955078125,593.8799438476562,7,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,EJ,262.67999267578125,357.785888671875,278.8060607910156,373.9119567871094,8,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,BREAUX,282.83758544921875,357.785888671875,349.1318664550781,373.9119567871094,8,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Cox,221.51998901367188,717.2675170898438,241.13912963867188,729.03662109375,9,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Research,244.08140563964844,717.2675170898438,287.2152099609375,729.03662109375,9,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,and,290.1575012207031,717.2675170898438,307.152099609375,729.03662109375,9,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"Technology,",310.09442138671875,717.2675170898438,369.2578125,729.03662109375,9,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Inc.,372.2001037597656,717.2675170898438,390.17156982421875,729.03662109375,9,0,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,PO,270.8399963378906,729.1475219726562,285.8809509277344,740.9166259765625,10,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Box,288.8232116699219,729.1475219726562,308.4423522949219,740.9166259765625,10,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,77808,311.3846435546875,729.1475219726562,340.8074645996094,740.9166259765625,10,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,(225),219.1199951171875,753.0275268554688,244.6118927001953,764.796630859375,11,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,756-3271,247.55416870117188,753.0275268554688,292.665283203125,764.796630859375,11,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Fax,298.54986572265625,753.0275268554688,316.2035217285156,764.796630859375,11,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,(225),319.14581298828125,753.0275268554688,344.6377868652344,764.796630859375,11,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,755-1030,347.580078125,753.0275268554688,392.6911926269531,764.796630859375,11,0,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Baton,246.59999084472656,741.1475219726562,274.7164306640625,752.9166259765625,12,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"Rouge,",277.6587219238281,741.1475219726562,311.3302001953125,752.9166259765625,12,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,LA.,314.2724914550781,741.1475219726562,332.9029846191406,752.9166259765625,12,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,70879,335.84527587890625,741.1475219726562,365.2680969238281,752.9166259765625,12,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Research,226.44000244140625,247.40972900390625,273.31298828125,260.1990966796875,13,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,and,276.5103454589844,247.40972900390625,294.9781799316406,260.1990966796875,13,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,"Technology,",298.175537109375,247.40972900390625,362.4676513671875,260.1990966796875,13,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,Inc.,365.6650085449219,247.40972900390625,385.1943359375,260.1990966796875,13,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,1,612.0,792.0,COX,268.55999755859375,207.6216583251953,342.2655029296875,242.53662109375,13,1,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,SOLD,31.67999839782715,27.144302368164062,57.07740783691406,36.87138366699219,0,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,TO:,59.50917434692383,27.144302368164062,75.17950439453125,36.87138366699219,0,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,TAG:,31.67999839782715,48.02430725097656,54.37327575683594,57.75138854980469,1,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,EJ,56.8050422668457,48.02430725097656,66.53211975097656,57.75138854980469,1,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Breaux,68.9638900756836,48.02430725097656,97.05569458007812,57.75138854980469,1,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Commercial,99.48746490478516,48.02430725097656,147.5781707763672,57.75138854980469,1,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Duplex,150.00994873046875,48.02430725097656,178.646484375,57.75138854980469,1,0,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Pump,181.07826232910156,48.02430725097656,203.7812957763672,57.75138854980469,1,0,5
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Control,31.67999839782715,68.90431213378906,61.40595626831055,78.63139343261719,2,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Panel,63.83772659301758,68.90431213378906,85.4512939453125,78.63139343261719,2,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,SHIP,387.0,27.144302368164062,408.0785827636719,36.87138366699219,3,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,TO:,410.5103454589844,27.144302368164062,426.1806945800781,36.87138366699219,3,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,-,387.0,48.02430725097656,390.2391052246094,57.75138854980469,4,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,-,387.0,68.90431213378906,390.2391052246094,78.63139343261719,5,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,SPECIAL,31.67999839782715,107.51097106933594,84.07881927490234,120.4298095703125,6,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,NOTES:,87.30853271484375,107.51097106933594,132.5244598388672,120.4298095703125,6,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,OTHER:,300.0,606.4959106445312,341.98480224609375,618.122802734375,7,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Blower,344.89154052734375,606.4959106445312,379.1211853027344,618.122802734375,7,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,overload,382.02789306640625,606.4959106445312,422.7104797363281,618.122802734375,7,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,indication,425.6172180175781,606.4959106445312,472.12493896484375,618.122802734375,7,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Panel,27.119998931884766,264.49591064453125,52.955013275146484,276.122802734375,8,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Type,55.86174011230469,264.49591064453125,79.75505828857422,276.122802734375,8,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Voltage,27.119998931884766,279.2559509277344,63.93082809448242,290.8828430175781,8,1,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Phase/HZ,27.119998931884766,294.13592529296875,72.97657012939453,305.7628173828125,8,2,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,No.,27.119998931884766,309.01593017578125,44.23482894897461,320.642822265625,8,3,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Motors,47.14155578613281,309.01593017578125,80.73173522949219,320.642822265625,8,3,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,HP,27.119998931884766,323.77593994140625,41.97920608520508,335.40283203125,8,4,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,FLA,27.119998931884766,338.65594482421875,49.083255767822266,350.2828369140625,8,5,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Pump,27.119998931884766,353.53594970703125,54.257232666015625,365.162841796875,8,6,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Manufacturer,57.16395950317383,353.53594970703125,120.4376449584961,365.162841796875,8,6,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Type,27.119998931884766,368.2959289550781,51.01332092285156,379.9228210449219,8,7,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,of,53.92005157470703,368.2959289550781,63.60527420043945,379.9228210449219,8,7,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Pump,66.51200866699219,368.2959289550781,93.64923858642578,379.9228210449219,8,7,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Catalog,27.119998931884766,383.1759338378906,63.29135513305664,394.8028259277344,8,8,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Number,66.19808959960938,383.1759338378906,104.29950714111328,394.8028259277344,8,8,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Capacitors,27.119998931884766,398.0559387207031,76.84833526611328,409.6828308105469,8,9,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Control,27.119998931884766,412.8159484863281,62.6518669128418,424.4428405761719,8,10,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Voltage,65.55859375,412.8159484863281,102.36942291259766,424.4428405761719,8,10,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Control,27.119998931884766,427.6959228515625,62.6518669128418,439.32281494140625,8,11,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Power,65.55859375,427.6959228515625,95.265380859375,439.32281494140625,8,11,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Transformer,98.17211151123047,427.6959228515625,156.283447265625,439.32281494140625,8,11,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,VA=,159.19017028808594,427.6959228515625,182.53704833984375,439.32281494140625,8,11,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,150,185.4437713623047,427.6959228515625,202.8841552734375,439.32281494140625,8,11,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Enclosure,27.119998931884766,442.575927734375,73.61605834960938,454.20281982421875,8,12,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,NEMA,76.52278900146484,442.575927734375,110.75244903564453,454.20281982421875,8,12,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Rating,113.6591796875,442.575927734375,144.66818237304688,454.20281982421875,8,12,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Enclosure,27.119998931884766,457.3359375,73.61605834960938,468.96282958984375,8,13,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Material,76.52278900146484,457.3359375,115.914794921875,468.96282958984375,8,13,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Enclosure,27.119998931884766,472.2159423828125,73.61605834960938,483.84283447265625,8,14,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Size,76.52278900146484,472.2159423828125,96.54434967041016,483.84283447265625,8,14,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Inner,27.119998931884766,487.0959167480469,51.65279769897461,498.7228088378906,8,15,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Swing,54.55952835083008,487.0959167480469,84.27793884277344,498.7228088378906,8,15,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Panel,87.1846694946289,487.0959167480469,113.01968383789062,498.7228088378906,8,15,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Conrol,27.119998931884766,501.8559265136719,59.419586181640625,513.4828491210938,8,16,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Sensor,62.326316833496094,501.8559265136719,93.97479248046875,513.4828491210938,8,16,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,UL508A,27.119998931884766,516.7359008789062,68.45369720458984,528.36279296875,8,17,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Labeling,71.36043548583984,516.7359008789062,112.69412231445312,528.36279296875,8,17,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,UL698A,27.119998931884766,531.6159057617188,68.45369720458984,543.2427978515625,8,18,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Labeling,71.36043548583984,531.6159057617188,112.69412231445312,543.2427978515625,8,18,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,104.29594421386719,329.706787109375,115.92286682128906,9,0,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Light,332.61346435546875,104.29594421386719,357.80902099609375,115.92286682128906,9,0,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,-,360.71575927734375,104.29594421386719,364.5875244140625,115.92286682128906,9,0,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Panel,367.4942626953125,104.29594421386719,393.3292236328125,115.92286682128906,9,0,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Door,396.2359924316406,104.29594421386719,420.1293029785156,115.92286682128906,9,0,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Mount,423.0360107421875,104.29594421386719,454.0450134277344,115.92286682128906,9,0,5
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,119.05595397949219,329.706787109375,130.68287658691406,9,1,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Light,332.61346435546875,119.05595397949219,357.80902099609375,130.68287658691406,9,1,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,-,360.71575927734375,119.05595397949219,364.5875244140625,130.68287658691406,9,1,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Panel,367.4942626953125,119.05595397949219,393.3292236328125,130.68287658691406,9,1,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Top,396.2359924316406,119.05595397949219,414.9669494628906,130.68287658691406,9,1,4
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Mount,417.8736877441406,119.05595397949219,448.8826599121094,130.68287658691406,9,1,5
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,133.81590270996094,329.706787109375,145.4428253173828,9,2,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Light,332.61346435546875,133.81590270996094,357.80902099609375,145.4428253173828,9,2,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,-,360.71575927734375,133.81590270996094,364.5875244140625,145.4428253173828,9,2,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Remote,367.4942626953125,133.81590270996094,403.66558837890625,145.4428253173828,9,2,3
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,148.45591735839844,329.706787109375,160.0828399658203,9,3,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Test,332.61346435546875,148.45591735839844,352.6350402832031,160.0828399658203,9,3,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Switch,355.5417785644531,148.45591735839844,387.8413391113281,160.0828399658203,9,3,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,163.21592712402344,329.706787109375,174.8428497314453,9,4,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Silence,332.61346435546875,163.21592712402344,366.8431396484375,174.8428497314453,9,4,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Switch,369.7498474121094,163.21592712402344,402.0494384765625,174.8428497314453,9,4,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alarm,300.0,177.97593688964844,329.706787109375,189.6028594970703,9,5,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Acknowledge,332.61346435546875,177.97593688964844,397.1894226074219,189.6028594970703,9,5,1
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Switch,400.09613037109375,177.97593688964844,432.3957214355469,189.6028594970703,9,5,2
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,Alternator,300.0,192.73594665527344,347.7866516113281,204.3628692626953,9,6,0
E:\SCHEMATICai\samples\CP-6900-6999\CP-6923.pdf,2,612.0,792.0,with,350.693359375,192.73594665527344,371.3660583496094,204.3628692626953,9,6,1
