pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87896 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500 87897 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6500.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6501 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6502 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6503 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6503 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6503 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6503 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6500-6599\CP-6503 PDF.pdf,5,612.0,792.0,
