pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6300 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,13,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,14,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 PDF.pdf,15,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,13,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,14,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301 REV PDF.pdf,15,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6301R1 PDF.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6302 PDF.pdf,13,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6300-6399\CP-6303 PDF.pdf,6,612.0,792.0,
