pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-2700-2799\CP-2700.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2700R1.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2703.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2703.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2703.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2703.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2704.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2705.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2706.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2707.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2708 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2709.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2710.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2710.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2710.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2711.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2712.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2713.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2714.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-2700-2799\CP-2715 PDF.pdf,6,612.0,792.0,
