pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Cox,217.79998779296875,716.7137451171875,237.41912841796875,729.7421264648438,0,0,0
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Research,240.3614044189453,716.7137451171875,283.4952087402344,729.7421264648438,0,0,1
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,and,286.4375,716.7137451171875,303.4320983886719,729.7421264648438,0,0,2
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,"Technology,",306.3744201660156,716.7137451171875,365.5378112792969,729.7421264648438,0,0,3
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Inc.,368.4801025390625,716.7137451171875,386.4515686035156,729.7421264648438,0,0,4
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,14697,234.47999572753906,730.0337524414062,263.9028015136719,743.0621337890625,1,0,0
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,S.,266.8450927734375,730.0337524414062,276.3310241699219,743.0621337890625,1,0,1
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Harrells,279.2733154296875,730.0337524414062,317.181640625,743.0621337890625,1,0,2
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Ferry,320.1239318847656,730.0337524414062,345.6158447265625,743.0621337890625,1,0,3
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Road,348.55816650390625,730.0337524414062,373.40277099609375,743.0621337890625,1,0,4
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,(225),217.0800018310547,754.3937377929688,242.57188415527344,767.422119140625,2,0,0
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,756-3271,245.51417541503906,754.3937377929688,290.6252746582031,767.422119140625,2,0,1
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,Fax,296.5098571777344,754.3937377929688,314.16351318359375,767.422119140625,2,0,2
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,(225),317.1058349609375,754.3937377929688,342.5977783203125,767.422119140625,2,0,3
E:\SCHEMATICai\samples\CP-2400-2499\CP-2460R1.pdf,1,612.0,792.0,755-1030,345.5400695800781,754.3937377929688,390.65118408203125,767.422119140625,2,0,4
