pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,Operation:,82.31999969482422,29.081497192382812,128.44862365722656,39.58619689941406,0,0,0
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,This,82.32000732421875,69.82191467285156,99.44407653808594,80.32661437988281,2,0,0
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,program,101.88015747070312,69.82191467285156,138.49073791503906,80.32661437988281,2,0,1
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,runs,140.94049072265625,69.82191467285156,159.69142150878906,80.32661437988281,2,0,2
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,constantly,162.0612030029297,69.82191467285156,206.10523986816406,80.32661437988281,2,0,3
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,providing,208.56129455566406,69.82191467285156,248.65919494628906,80.32661437988281,2,0,4
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,a,251.04159545898438,69.82191467285156,256.0821228027344,80.32661437988281,2,0,5
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,permissive,258.482421875,69.82191467285156,304.1606750488281,80.32661437988281,2,0,6
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,contact,306.48309326171875,69.82191467285156,338.4435729980469,80.32661437988281,2,0,7
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,to,340.7438659667969,69.82191467285156,349.70947265625,80.32661437988281,2,0,8
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,alternator,352.1445007324219,69.82191467285156,395.12249755859375,80.32661437988281,2,0,9
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,and,397.50494384765625,69.82191467285156,413.5262145996094,80.32661437988281,2,0,10
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,will,415.9254455566406,69.82191467285156,430.583984375,80.32661437988281,2,0,11
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,cycle,432.9053649902344,69.82191467285156,454.1691589355469,80.32661437988281,2,0,12
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,the,82.32421875,90.28193664550781,96.560791015625,100.78663635253906,3,0,0
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,alternator,99.00422668457031,90.28193664550781,142.09487915039062,100.78663635253906,3,0,1
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,based,144.3646697998047,90.28193664550781,169.74827575683594,100.78663635253906,3,0,2
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,on,172.02542114257812,90.28193664550781,183.1261444091797,100.78663635253906,3,0,3
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,time,185.46539306640625,90.28193664550781,204.9834442138672,100.78663635253906,3,0,4
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,or,207.30587768554688,90.28193664550781,216.55455017089844,100.78663635253906,3,0,5
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,after,218.94642639160156,90.28193664550781,239.54100036621094,100.78663635253906,3,0,6
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,a,241.8065948486328,90.28193664550781,246.84710693359375,100.78663635253906,3,0,7
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,pump,249.24740600585938,90.28193664550781,274.1458435058594,100.78663635253906,3,0,8
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,runs.,276.54827880859375,90.28193664550781,297.92047119140625,100.78663635253906,3,0,9
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,Upon,300.1882019042969,90.28193664550781,323.4093322753906,100.78663635253906,3,0,10
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,power,325.8085632324219,90.28193664550781,353.2398986816406,100.78663635253906,3,0,11
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,"up,",355.56866455078125,90.28193664550781,369.1717224121094,100.78663635253906,3,0,12
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,the,371.4689025878906,90.28193664550781,385.76544189453125,100.78663635253906,3,0,13
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,RCT,388.14892578125,90.28193664550781,404.4922180175781,100.78663635253906,3,0,14
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,timer,406.8693542480469,90.28193664550781,429.9831237792969,100.78663635253906,3,0,15
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,begins,82.32846069335938,110.56233215332031,109.95764923095703,121.06703186035156,4,0,0
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,in,112.38846588134766,110.56233215332031,120.30807495117188,121.06703186035156,4,0,1
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,an,122.64839172363281,110.56233215332031,133.21243286132812,121.06703186035156,4,0,2
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,ON,135.5485382080078,110.56233215332031,149.3052520751953,121.06703186035156,4,0,3
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,cycle,151.688720703125,110.56233215332031,172.89149475097656,121.06703186035156,4,0,4
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,followed,177.60792541503906,110.56233215332031,214.8498992919922,121.06703186035156,4,0,5
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,by,217.26806640625,110.56233215332031,227.4911651611328,121.06703186035156,4,0,6
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,an,229.80833435058594,110.56233215332031,240.37237548828125,121.06703186035156,4,0,7
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,OFF,242.70848083496094,110.56233215332031,259.292724609375,121.06703186035156,4,0,8
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,cycle,261.6688232421875,110.56233215332031,282.93157958984375,121.06703186035156,4,0,9
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,(B01).,285.2487487792969,110.56233215332031,310.5797424316406,121.06703186035156,4,0,10
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,This,315.2487487792969,110.56233215332031,332.37286376953125,121.06703186035156,4,0,11
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,will,334.80889892578125,110.56233215332031,349.5558166503906,121.06703186035156,4,0,12
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,allow,351.8487854003906,110.56233215332031,374.6563415527344,121.06703186035156,4,0,13
E:\SCHEMATICai\samples\CP-4500-4599\CP-4536 R1.pdf,8,612.0,792.0,VFD,377.04925537109375,110.56233215332031,394.25225830078125,121.06703186035156,4,0,14
