pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,1,612.0,792.0,"CP-7903
SIMPLEX POST AERATION BLOWER
CONTROL PANEL
C COX RESEARCH AND TECHNOLOGY, INC. 2025
DUPLEX BLOWERS
HOLLY SPRINGS
P23-0465
INTERPRETATION OF THE PROJECT'S REQUIREMENTS. ANY
CHANGES AFTER FABRICATION WILL BE DONE AT EXTRA COST.
PLEASE REVIEW THOROUGHLY. THESE DRAWINGS ARE OUR
PROJECT SUBMITTAL
MAY 2, 2025
Infiltrator Water Technologies
15785 Industry Way
(225) 665-6162  Fax (800) 219-9183
Walker, LA 70785"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,2,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
1
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
SOLD TO:  Infiltrator Water Technologies
TAG: P23-0465 Holly Springs Duplex Blowers
Simplex Post Aeration Blower Control Panel
SHIP TO:   Infiltrator Water Technologies
-
-
SPECIAL NOTES:  
Panel Type
Voltage
Phase/HZ
No. Motors
HP
FLA
Pump Manufacturer
Type of Pump
Catalog Number
Capacitors
Control Voltage
Control Power Transformer VA=
Enclosure NEMA Rating
Enclosure Material
Enclosure Size
Inner Swing Panel
Conrol Sensor
UL508A Labeling
UL698A Labeling
Alarm Light - Panel Door Mount
Alarm Light - Panel Top Mount
Alarm Light - Remote
Alarm Test Switch
Alarm Silence Switch
Alarm Acknowledge Switch
Alternator with Lead Pump Selector Switch
Audible Alarm - Bell
Audible Alarm - Horn
Audible Alarm - Piezo
Cycle Counters
Economy Version
Elapsed Time Meter
Flasher
Green Run Lights vs. Red
Ground Fault Receptacle
High Temp Lights
High Temp Blower Shutdown - Auto Reset
High Temp Pump Shutdown - Manual Reset
Intrinsically Safe Relays Pts.
Lightning Arrestor
Main Disconnect without Door Mt. Handle
Panel Heater / Thermostat W=
Phase Monitor
Pole, Box, Seal
Seal Fail Lights
Seal Fail Relay - Fixed
Seal Fail Relay - Adjustable
Seal Fail Shutdown
Starters - IEC
Starters - NEMA
Unpowered Alarm Circuits #
2+1
120/240
3/60
3
7.5, 1
22est,4.2est
-
Blower
-
No
120
No
4X
Fiberglass
18x16x10
Yes
Clock
No
No
Opti-Float  Level Dectector Pts.
R
COX  CAMO  System
TM
TM
X
X
X
OTHER: blower overload indication
X
X
X
X
X
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
-Neutral Required on site.
-Duplex 7.5HP Main Blowers
-Simplex 1HP Post Aeration Blower"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,3,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
2
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
L1
L2
80A, 3POLE
MAIN DISCONNECT
DISTRIBUTION BLOCK
L3
G
MAIN SERVICE
120/208V,3Ø
L1
L2
L3
N
M1
3P
40A
CB1
OL1
8
7.5HP
BLOWER 1
240V,3Ø
M1
M2
3P
40A
CB2
OL2
M2
M3
3P
15A
CB3
OL3
M3
1HP
POST AERATION
BLOWER
H
N
VERIFY 120V BETWEEN CB4 AND NEUTRAL
BEFORE TURNING ON CIRCUIT BREAKER
CB4
1P
10A
8
12
4
PANEL TERMINAL
COMPONENT TERMINAL
WIRE NUMBER
PANEL WIRING
FIELD WIRING
LEGEND
7.5HP
BLOWER 2
12
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183
OR
OR
OR
OR
22est FLA
240V,3Ø
22est FLA
240V,3Ø
4.2est FLA
CONNECTED TO ""B"" PHASE
HIGH LEG MUST BE"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,4,612.0,792.0,"H
N
OL
M1
R
M1
H
A
O
3
ALT2
ALT1
6
8
4
OL
M2
R
M2
H
A
O
1
ALT2
CLOCK1
2
CLOCK1
PANEL IS DESIGNED TO RUN AERATORS
WITH A MINIMUM OF 15 MINUTES OF OFF
TIME BETWEEN ALTERNATION. PINS PUSHED
OUT ON CLOCK INDICATE RUN TIME. PINS
PUSHED IN INDICATE OFF TIME. EACH PIN
IS EQUAL TO 15 MINUTES.
IF NO OFF TIME IS REQUIRED BETWEEN
ALTERNATION, REMOVE JUMPER FROM
TERMINALS     AND     . PLACE JUMPER
ACROSS TERMINALS     AND     . NOW
AERATORS WILL RUN CONTINUOUSLY.
SET 1 PIN IN AT THE TIME YOU WISH
TO AERATORS TO ALTERNATE. ALL
REMAINING PINS SHOULD BE PUSHED
OUT.
BLOWER 1 RUN LIGHT
BLOWER 1
MOTOR STARTER
BLOWER 2 RUN LIGHT
BLOWER 2
MOTOR STARTER
ALTERNATOR 1
CLOCK 1
120VAC
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
3
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
** SEE PAGE 7 FOR PROPER CLOCK OPERATION.
CR2-1
CR1-1
OL
M1
A
CR1
BLOWER 1
OVERLOAD RELAY
BLOWER 1
OVERLOAD LIGHT
OL
M2
A
CR2
BLOWER 2
OVERLOAD RELAY
BLOWER 2
OVERLOAD LIGHT
TS1
TEMP SWITCH
IN BLOWER 1
TS2
TEMP SWITCH
IN BLOWER 2
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,5,612.0,792.0,"H
N
120VAC
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
4
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
R
COMMON ALARM
LIGHT
CR1-2
CR2-2
CR4
CR3-1
CR4-1
COMMON ALARM
POST AERATION BLOWER
BLOWER 2 OVERLOAD
BLOWER 1 OVERLOAD
R
M3
OL
M3
H
A
O
CLOCK2
POST AERATION BLOWER
MOTOR STARTER
R
CLOCK2
CLOCK 2
OL
M3
A
CR3
POST AERATION BLOWER
OVERLOAD RELAY
POST AERATION BLOWER
OVERLOAD LIGHT
POST AERATION BLOWER
RUN LIGHT
OVERLOAD
AUDIBLE ALARM
PIEZO
CR5
CR5-1
SILENCE
SILENCE RELAY
TS3
TEMP SWITCH
IN POST
AERATION BLOWER
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,6,612.0,792.0,"VIEW OF INNER SWING PANEL
NOTE:
SEWER GASSES WILL DESTROY COMPONENTS IN PANEL.
PROPER SEALS MUST BE INSTALLED EXTERNAL TO THE
PANEL TO PREVENT ENTRY OF GASSES.
ALUMINUM SWING OUT PANEL
~
~
NEMA 4X FIBERGLASS ENCLOSURE
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
5
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
NP-4
NP-1
NP-4
NP-2
NP-5
NP-5
NAMEPLATE SCHEDULE
COMMON ALARM
NP-4
NP-3
NP-5
PIEZO
NP-6
PUSH BUTTON
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,7,612.0,792.0,"ITEM
QTY.
MANUFACTURER
PART NUMBER
DESCRIPTION
BILL OF MATERIALS
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
6
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7903.pdf,8,612.0,792.0,"1
""OFF"" POSITION - TRIPPERS PUSHED INWARD
""ON"" POSITION - TRIPPERS PUSHED OUTWARD
TIME SETTING
TURN THE PROGRAM DIAL GRADUALLY CLOCKWISE UNTIL
THE DAY OF THE WEEK (7-DAY TIMER) AND TIME OF DAY
ON THE OUTER DIAL IS ALIGNED WITH THE TRIANGLE MARKER
ON THE INNER DIAL (TWO O'CLOCK POSITION.) FOR TO-THE-
MINUTE SETTING TURN THE MINUTE HAND CLOCKWISE TO
THE EXACT TIME OF DAY.
EXAMPLE FOR 7-DAY PROGRAM DIAL. MONDAY 10:30AM.
TURN PROGRAM DIAL OR MINUTE HAND CLOCKWISE UNTIL
MONDAY 10:30AM. IS ALIGNED WITH THE TRIANGLE ON THE INNER
DIAL. THE HOUR AND MINUTE HAND WILL SHOW EXACTLY 10:30.
EXAMPLE FOR 24-HOUR PROGRAM DIAL. MONDAY 10:30AM.
TURN MINUTE HAND CLOCKWISE UNTIL 10:30AM. IS ALIGNED
WITH TRIANGLE ON THE INNER DIAL. THE HOUR AND MINUTE
HAND WILL SHOW EXACTLY 10:30.
PROGRAMMING
THE WEEKLY PROGRAM DIAL REFLECTS THE SEVEN DAYS
OF THE WEEK AND AM / PM IMPRINTS FOR EACH DAY.
THE 24-HOUR DIAL HAS QUARTER - HOUR DIVISIONS AND
AM / PM INDICATIONS.
THE TIME SWITCH IS PROGRAMMED BY PUSHING THE
CAPTIVE TRIPPERS TO THE OUTER RING POSITION FOR THE
ENTIRE PERIOD THAT THE LOAD IS TO BE TURNED ""ON"" I.E.
FIFTEEN MINUTES FOR EACH TRIPPER ON THE TWENTY-FOUR
DIAL AND TWO HOURS FOR EACH TRIPPER ON THE SEVEN
DAY DIAL. WHEN THE TRIPPER IS PUSHED TO THE INSIDE
THE SWITCH IS IN THE ""OFF"" POSITION.
HAND WILL SHOW EXACTLY 10:30.
AUTOMATIC MODE
IN ORDER TO OPERATE THE TIME SWITCH MODULE IN THE
AUTOMATIC MODE THE MANUAL SWITCH MUST BE IN THE
CENTER POSITION (AUTOMATIC) - SEE DIAGRAM ABOVE.
MANUAL MODE
WITH THE MANUAL SWITCH SELECTOR LEVER THE SELECTED
PROGRAMS CAN BE OVERRIDEN. IN THE LOWER POSITION
MARKED O, TERMINALS 3 AND 5 ARE CLOSED - PERMANENT OFF.
IN THE UPPER POSITION MARKED L, TERMINALS 3 AND 4 ARE
CLOSED - PERMANENT ON (SEE DIAGRAM ABOVE.)
12
6
9
PM
AM
0
I
= PERMANENT ON
= AUTOMATIC
= PERMANENT OFF
I
0
3 - WAY MANUAL
OVERRIDE SWITCH
= PERMANENT ON
I
= PERMANENT OFF
0
= AUTOMATIC
2
3
4
5
M
1
2
3
4
5
M
1
2
3
4
5
M
1
2
3
4
5
M
ON
OFF
OFF
ON
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
S.D.
S.D.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7903
7
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
15785 Industry Way
Walker, LA
70785
Ph. (225) 665-6162
Fax (225) 219-9183"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7901.pdf,1,612.0,792.0,"Delta Process Equipment
8275 Florida Blvd.
(225) 665-1666  Fax (225) 665-1855
Denham Springs, LA 70726
SIMPLEX PUMP
CONTROL PANEL
CP-7901
C COX RESEARCH AND TECHNOLOGY, INC. 2025
AS BUILTS
MAY 6, 2025
SERIAL#99896
THE BARN - COVINGTON"
E:\SCHEMATICai\samples\CP-7900-7999\CP-7901.pdf,2,612.0,792.0,"SOLD TO: Delta Process
Control Panel
SHIP TO: Delta Process
-
-
SPECIAL NOTES:  
OTHER:  
Panel Type
Voltage
Phase/HZ
No. Motors
HP
FLA
Pump Manufacturer
Type of Pump
Catalog Number
Capacitors
Control Voltage
Control Power Transformer VA=
Enclosure NEMA Rating
Enclosure Material
Enclosure Size
Inner Swing Panel
Conrol Sensor
UL508A Labeling
UL698A Labeling
Alarm Light - Panel Door Mount
Alarm Light - Panel Top Mount
Alarm Light - Remote
Alarm Test Switch
Alarm Silence Switch
Alarm Acknowledge Switch
Alternator with Lead Pump Slector Switch
Audible Alarm - Bell
Audible Alarm - Horn
Audible Alarm - Piezo
Cycle Counters
Economy Version
Elapsed Time Meter
Flasher
Green Run Lights vs. Red
Ground Fault Receptacle
High Temp Lights
High Temp Pump Shutdown - Auto Reset
High Temp Pump Shutdown - Manual Reset
Intrinsically Safe Relays Pts.
Lightning Arrestor
Main Disconnect without Door Mt. Hanlde
Panel Heater / Thermostat W=
Phase Monitor
Pole, Box, Seal
Seal Fail Lights
Seal Fail Relay - Fixed
Seal Fail Relay - Adjustable
Seal Fail Shutdown
Starters - IEC
Starters - NEMA
Unpowered Alarm Circuits #
Simplex
120/240V
1/60
1
3
23.2
Barnes
Grinder
NGV3072
Yes
120V
No
4X
Fiberglass
14x12x6
Yes
Floats
No
No
Opti-Float  Level Dectector Pts.
R
COX  CAMO  System
TM
TM
X
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  JCF
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMER
DRAWING NUMBER
SHEET NUMBER
CP-7901
1
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225) 665-1666
Fax (225) 665-1855
X
Floats by others.
X
SOLD TO: Delta Process
Capacitors supplied by others.
X"
