pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,665-6162,248.8921661376953,743.4104614257812,292.98455810546875,756.1447143554688,8,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,Fax,298.7362365722656,743.4104614257812,315.9913024902344,756.1447143554688,8,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,(800),318.8671569824219,743.4104614257812,343.783447265625,756.1447143554688,8,0,3
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,219-9183,346.6592712402344,743.4104614257812,390.75164794921875,756.1447143554688,8,0,4
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,"Walker,",262.67999267578125,731.7705078125,299.4102478027344,744.5047607421875,9,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,LA,302.2861022949219,731.7705078125,317.6200866699219,744.5047607421875,9,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,70785,320.49591064453125,731.7705078125,349.2543029785156,744.5047607421875,9,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,AS,204.4199981689453,469.82550048828125,256.0198059082031,514.5211181640625,10,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,BUILTS,266.1136779785156,469.82550048828125,407.427734375,514.5211181640625,10,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,JUNE,243.239990234375,509.3687744140625,292.6994934082031,531.771240234375,11,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,"14,",297.7587585449219,509.3687744140625,323.05511474609375,531.771240234375,11,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,2023,328.1144104003906,509.3687744140625,368.5886535644531,531.771240234375,11,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,SERIAL#,237.6599884033203,533.4287719726562,318.6084289550781,555.8312377929688,11,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,91005,323.6676940917969,533.4287719726562,374.260498046875,555.8312377929688,11,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,FIELD,227.51998901367188,556.5287475585938,284.8516845703125,578.9312133789062,11,2,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,REVISION,289.9110107421875,556.5287475585938,384.3373107910156,578.9312133789062,11,2,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,DECEMBER,212.87998962402344,575.5487670898438,323.07098388671875,597.9512329101562,11,3,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,"07,",328.1302795410156,575.5487670898438,353.4266357421875,597.9512329101562,11,3,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,2023,358.4859313964844,575.5487670898438,398.96014404296875,597.9512329101562,11,3,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,"43,000",207.6599884033203,410.9361267089844,251.00535583496094,428.38458251953125,12,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,GPD,254.9458465576172,410.9361267089844,286.4697570800781,428.38458251953125,12,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,UNIT,290.4102478027344,410.9361267089844,328.0498046875,428.38458251953125,12,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,#2,331.99029541015625,410.9361267089844,347.75225830078125,428.38458251953125,12,0,3
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,1,612.0,792.0,SOUTH,351.6927490234375,410.9361267089844,404.2273254394531,428.38458251953125,12,0,4
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DATE:,18.119998931884766,706.6751708984375,39.150230407714844,714.5829467773438,0,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Drawing,61.79999923706055,667.4951782226562,86.7948226928711,675.4029541015625,1,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Title,88.58067321777344,667.4951782226562,102.07460021972656,675.4029541015625,1,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Project,61.79999923706055,728.1552124023438,82.03730773925781,736.06298828125,2,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Title,83.82317352294922,728.1552124023438,97.31709289550781,736.06298828125,2,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,S/N,244.6199951171875,706.6751708984375,255.73516845703125,714.5829467773438,3,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Sales,283.5,706.6751708984375,298.5797424316406,714.5829467773438,3,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Engineer,300.3656005859375,706.6751708984375,326.1532897949219,714.5829467773438,3,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Application,333.9599914550781,706.6751708984375,367.6911315917969,714.5829467773438,3,2,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Engineer,369.4769592285156,706.6751708984375,395.2646484375,714.5829467773438,3,2,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DRAWN,429.53997802734375,706.6751708984375,456.52069091796875,714.5829467773438,3,3,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,APPROVED,522.8999633789062,706.6751708984375,560.6029052734375,714.5829467773438,3,4,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BY:,401.03997802734375,716.2152099609375,412.94805908203125,724.1229858398438,3,5,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,NCR,416.5197448730469,716.2152099609375,431.20660400390625,724.1229858398438,3,5,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BY:,489.7799987792969,716.2152099609375,501.6880798339844,724.1229858398438,3,6,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DATE:,531.5999755859375,716.2152099609375,552.6302490234375,724.1229858398438,3,7,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,A.D.,297.8999938964844,716.2152099609375,311.7867736816406,724.1229858398438,3,8,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,A.D.,357.6600036621094,716.2152099609375,371.5467834472656,724.1229858398438,3,9,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,PURCHASE,489.7799987792969,725.9951782226562,527.0900268554688,733.9029541015625,4,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,ORDER,528.8759155273438,725.9951782226562,553.0849609375,733.9029541015625,4,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,NUMER,554.870849609375,725.9951782226562,580.6657104492188,733.9029541015625,4,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DRAWING,489.7799987792969,745.3751831054688,524.2969360351562,753.282958984375,5,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,NUMBER,526.0828247070312,745.3751831054688,556.642333984375,753.282958984375,5,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SHEET,489.7799987792969,764.6951904296875,512.003173828125,772.6029663085938,6,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,NUMBER,513.7890625,764.6951904296875,544.3486328125,772.6029663085938,6,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,CP-6195SR2,546.4199829101562,753.8795776367188,588.8438110351562,762.7758178710938,7,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,1,572.5199584960938,773.1995849609375,576.5381469726562,782.0958251953125,8,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,REFERENCE,247.79998779296875,696.835205078125,288.6817626953125,704.7429809570312,9,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DRAWING,290.4676208496094,696.835205078125,324.9845886230469,704.7429809570312,9,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,NO.,339.53997802734375,696.835205078125,351.64093017578125,704.7429809570312,9,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,R1,341.3999938964844,684.5352172851562,349.73638916015625,692.4429931640625,10,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,REVISION,386.03997802734375,696.835205078125,419.3711853027344,704.7429809570312,11,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,-,421.1570129394531,696.835205078125,423.5357666015625,704.7429809570312,11,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,LOCATION,425.3216247558594,696.835205078125,461.824462890625,704.7429809570312,11,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,ADJUSTED,361.44000244140625,684.5352172851562,397.5499267578125,692.4429931640625,12,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,TERMINAL,399.33575439453125,684.5352172851562,436.2386474609375,692.4429931640625,12,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DESIGNATION,438.02447509765625,684.5352172851562,486.4282531738281,692.4429931640625,12,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,-,504.29998779296875,684.5352172851562,506.6787414550781,692.4429931640625,12,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,10/19/23,529.0800170898438,684.5352172851562,554.48193359375,692.4429931640625,12,2,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,A.D.,571.0800170898438,684.5352172851562,584.966796875,692.4429931640625,12,3,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,ECN,498.3599853515625,696.835205078125,512.6468505859375,704.7429809570312,13,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,DATE,532.260009765625,696.835205078125,551.3043212890625,704.7429809570312,13,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BY,573.0599975585938,696.835205078125,582.982177734375,704.7429809570312,13,2,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,-,285.17999267578125,684.5352172851562,287.5587463378906,692.4429931640625,14,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,9125,404.03997802734375,729.0787963867188,419.75543212890625,737.7772827148438,15,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Comar,421.7198486328125,729.0787963867188,443.1085510253906,737.7772827148438,15,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Drive,445.0730285644531,729.0787963867188,462.96502685546875,737.7772827148438,15,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"Walker,",404.03997802734375,737.2987670898438,429.129638671875,745.9972534179688,15,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,LA,431.0941162109375,737.2987670898438,441.56842041015625,745.9972534179688,15,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,70785,404.03997802734375,745.518798828125,423.6842956542969,754.21728515625,15,2,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Ph.,404.03997802734375,762.018798828125,414.3021545410156,770.71728515625,16,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,(225),416.2666320800781,762.018798828125,433.28643798828125,770.71728515625,16,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,665-6162,435.2508850097656,762.018798828125,465.3695068359375,770.71728515625,16,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,Fax,404.03997802734375,770.2987670898438,415.8265686035156,778.9972534179688,16,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,(225),417.791015625,770.2987670898438,434.8108215332031,778.9972534179688,16,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,219-9183,436.7752685546875,770.2987670898438,466.8938903808594,778.9972534179688,16,1,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,B,427.3800048828125,105.4209976196289,430.9169616699219,111.34422302246094,17,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,MAIN,438.41998291015625,99.6609878540039,451.677001953125,105.58421325683594,18,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,AERATION,453.1512145996094,99.6609878540039,480.25909423828125,105.58421325683594,18,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BLOWER,445.6199951171875,105.4209976196289,468.6023254394531,111.34422302246094,19,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,1,470.0765380859375,105.4209976196289,473.02490234375,111.34422302246094,19,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"5HP,460V,3Ø",442.97998046875,111.12100982666016,475.6982727050781,117.04423522949219,19,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,B,427.3800048828125,135.18101501464844,430.9169616699219,141.10423278808594,20,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,B,427.3800048828125,164.9409637451172,430.9169616699219,170.8641815185547,21,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"3-#12,1-#14g",363.239990234375,155.7009735107422,394.7810363769531,161.6241912841797,22,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"3-#12,1-#14g",363.239990234375,125.94095611572266,394.7810363769531,131.8641815185547,23,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"3-#12,1-#14g",363.239990234375,96.1810073852539,394.7810363769531,102.10423278808594,24,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,MARSHALLING,464.2799987792969,278.1009826660156,502.29046630859375,284.02423095703125,25,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,PANEL,472.3800048828125,284.7009582519531,489.7678527832031,290.62420654296875,26,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,2,491.2420349121094,284.7009582519531,494.1903991699219,290.62420654296875,26,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"""DISCRETE",468.9599914550781,305.7609558105469,497.6534729003906,311.6842041015625,27,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"120V,1Ø",472.8599853515625,323.2809753417969,493.7901306152344,329.2042236328125,28,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,FM,425.3399963378906,216.3610076904297,432.9972229003906,222.2842254638672,29,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,MAIN,438.41998291015625,129.4810028076172,451.677001953125,135.4042205810547,30,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,AERATION,453.1512145996094,129.4810028076172,480.25909423828125,135.4042205810547,30,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BLOWER,445.6199951171875,135.18101501464844,468.6023254394531,141.10423278808594,31,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,2,470.0765380859375,135.18101501464844,473.02490234375,141.10423278808594,31,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"5HP,460V,3Ø",442.97998046875,140.88096618652344,475.6982727050781,146.80418395996094,31,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,MAIN,438.41998291015625,159.2410125732422,451.677001953125,165.1642303466797,32,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,AERATION,453.1512145996094,159.2410125732422,480.25909423828125,165.1642303466797,32,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,BLOWER,445.6199951171875,164.9409637451172,468.6023254394531,170.8641815185547,33,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,3,470.0765380859375,164.9409637451172,473.02490234375,170.8641815185547,33,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"5HP,460V,3Ø",442.97998046875,170.64097595214844,475.6982727050781,176.56419372558594,33,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,FLOW,380.94000244140625,213.4810028076172,396.259765625,219.4042205810547,34,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,METER,397.73394775390625,213.4810028076172,416.2937316894531,219.4042205810547,34,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"115V,1Ø",388.1399841308594,219.2410125732422,409.07012939453125,225.1642303466797,35,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,2-2C,450.6600036621094,207.4208221435547,460.4275207519531,212.45556640625,36,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SHIELD,461.6805725097656,207.4208221435547,477.9612121582031,212.45556640625,36,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,UV1,424.0199890136719,285.0009765625,434.3339538574219,290.9242248535156,37,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,UV,386.2799987792969,287.8809814453125,393.64556884765625,293.8042297363281,37,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SYSTEM,395.1197814941406,287.8809814453125,416.9248352050781,293.8042297363281,37,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,1,418.3990478515625,287.8809814453125,421.347412109375,293.8042297363281,37,1,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,"115V,1Ø",393.29998779296875,293.5809631347656,414.2301330566406,299.50421142578125,38,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,FLOW,281.3399963378906,268.2009582519531,296.6597595214844,274.12420654296875,39,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,EQ,298.13397216796875,268.2009582519531,305.7964782714844,274.12420654296875,39,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,TANK,307.27069091796875,268.2009582519531,321.41326904296875,274.12420654296875,39,0,2
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SOLIDS,329.5799865722656,332.1609802246094,349.0306701660156,338.084228515625,40,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,HOLDING,350.5048522949219,332.1609802246094,374.6644592285156,338.084228515625,40,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,TANK,342.17999267578125,338.1609802246094,356.3225402832031,344.084228515625,41,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,1-2C,410.1000061035156,271.68096923828125,421.5911560058594,277.6042175292969,42,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SHIELD,423.0653381347656,271.68096923828125,442.2191162109375,277.6042175292969,42,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,1-2C,290.4599914550781,225.6009979248047,301.9511413574219,231.5242156982422,43,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,SHIELD,303.42535400390625,225.6009979248047,322.5791015625,231.5242156982422,43,0,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,TS,432.05999755859375,498.1209716796875,438.8369445800781,504.0442199707031,44,0,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,CONTROL,383.1600036621094,492.3609619140625,409.0854187011719,498.2842102050781,44,1,0
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,ROOM,410.5596008300781,492.3609619140625,427.056640625,498.2842102050781,44,1,1
E:\SCHEMATICai\samples\CP-6100-6199\CP-6195SR2.pdf,2,612.0,792.0,TEMPERATURE,385.2599792480469,498.1209716796875,425.3279113769531,504.0442199707031,45,0,0
