pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,1,612.0,792.0,"CHEMICAL METERING DUPLEX PUMP
CONTROL PANEL
CP-7100
C COX RESEARCH AND TECHNOLOGY, INC. 2024
LAKE CHARLES SOUTHEAST WTP
AS BUILTS
NOVEMBER 12, 2024
Cox Research and Technology, Inc.
PO Box 77808
(225) 756-3271  Fax (225) 755-1030
Baton Rouge, LA. 70879
Research and Technology, Inc.
COX
FOR FLUORIDE
SERIAL#98296"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,2,612.0,792.0,"SOLD TO: Tullier Services
TAG: Lake Charles Southeast WTP Chemical Metering
Duplex Pump Control Panel - Fluoride
SHIP TO: 
-
-
SPECIAL NOTES:  
OTHER: Corrosion inhibitor, spare parts, PLC w/ HMI,
Panel Type
Voltage
Phase/HZ
No. Motors
HP
FLA
Pump Manufacturer
Type of Pump
Catalog Number
Capacitors
Control Voltage
Control Power Transformer VA= 
Enclosure NEMA Rating
Enclosure Material
Enclosure Size
Inner Swing Panel
Conrol Sensor
UL508A Labeling
UL698A Labeling
Alarm Light - Panel Door Mount
Alarm Light - Panel Top Mount
Alarm Light - Remote
Alarm Test Switch
Alarm Silence Switch
Alarm Acknowledge Switch
Alternator with Lead Pump Selector Switch
Audible Alarm - Bell
Audible Alarm - Horn
Audible Alarm - Piezo
Cycle Counters
Economy Version
Elapsed Time Meter
Flasher
Green Run Lights vs. Red
Ground Fault Receptacle
High Temp Lights
High Temp Pump Shutdown - Auto Reset
High Temp Pump Shutdown - Manual Reset
Intrinsically Safe Relays Pts.
Lightning Arrestor
Main Disconnect with Door Mt. Handle
Panel Heater / Thermostat W= 100
Phase Monitor                                 (Voltage Only)
Pole, Box, Seal
Seal Fail Lights
Seal Fail Relay - Fixed
Seal Fail Relay - Adjustable
Seal Fail Shutdown
Starters - IEC
Starters - NEMA
Unpowered Alarm Circuits # As Req'd.
-
120
1/60
2
-
-
-
Metering
-
No
120
No
4X
Fiberglass
30x24x12
Yes
Remote
Yes
No
Opti-Float  Level Dectector Pts.
R
COX  CAMO  System
TM
TM
DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
1
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
X
X
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030
X
X
X
X
X
Door entry alarm
X"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,3,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
2
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,4,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
3
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,5,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
4
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,6,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
5
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,7,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
6
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,8,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
7
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030
OFF
ON"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,9,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
8
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030
ITEM
QTY.
MANUFACTURER
PART NUMBER
DESCRIPTION
BILL OF MATERIALS"
E:\SCHEMATICai\samples\CP-7100-7199\CP-7100.pdf,10,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  GMR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7100
9
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
Research and Technology, Inc.
COX
P.O. Box 77808
Baton Rouge, LA
70879
Ph. (225) 756-3271
Fax (225) 755-1030
ITEM
QTY.
MANUFACTURER
PART NUMBER
DESCRIPTION
BILL OF MATERIALS
ITEM
QTY.
MANUFACTURER
PART NUMBER
DESCRIPTION
SPARE PARTS"
