pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7303.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7321.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7327.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7327.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7327.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7327.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7327.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7305.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7317.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7318.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7318.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7318.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-7300-7399\CP-7318.pdf,4,612.0,792.0,
