pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6700 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,11,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6701.pdf,12,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6702 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6703.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6700-6799\CP-6704.pdf,6,612.0,792.0,
