pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3801 COMPLETE.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3802 COMPLETE.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3803 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3804.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3805.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3806 COMPLETE.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807 COMPLETE.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-3800-3899\CP-3807R1.pdf,1,612.0,792.0,"CP-3807R1
COX RESEARCH AND TECHNOLOGY, INC. 2011
C
Cox Research and Technology, Inc.
14697 S. Harrells Ferry Road
(225) 756-3271  Fax (225) 755-1030
Baton Rouge, LA. 70816
4TH WARD 
MAIN CONTROL PANEL-
SOUTH SITE
Research and Technology, Inc.
COX
AS BUILTS
FIELD REVISIONS 4/3/12"
