pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,ARDEN,250.67999267578125,9.155854225158691,303.51263427734375,25.833133697509766,0,0,0
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,HOUSE,307.7390441894531,9.155854225158691,361.41546630859375,25.833133697509766,0,0,1
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,CP-4954,276.18023681640625,26.375579833984375,335.9078369140625,43.052860260009766,0,1,0
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,OPERATION:,11.700408935546875,77.91525268554688,104.89291381835938,94.59253692626953,0,4,0
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,There,11.700408935546875,112.29495239257812,51.147125244140625,128.97222900390625,0,6,0
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,are,55.468482971191406,112.29495239257812,77.27417755126953,128.97222900390625,0,6,1
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,2,81.4252700805664,112.29495239257812,89.80280303955078,128.97222900390625,0,6,2
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,sand,94.12416076660156,112.29495239257812,126.77845764160156,128.97222900390625,0,6,3
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,filters.,130.76080322265625,112.29495239257812,171.1010284423828,128.97222900390625,0,6,4
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,When,175.0743408203125,112.29495239257812,214.89022827148438,128.97222900390625,0,6,5
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,the,219.05186462402344,112.29495239257812,240.1373291015625,128.97222900390625,0,6,6
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,high,244.28843688964844,112.29495239257812,272.6891784667969,128.97222900390625,0,6,7
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,level,277.0195617675781,112.29495239257812,307.9560852050781,128.97222900390625,0,6,8
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,float,312.1207275390625,112.29495239257812,340.78509521484375,128.97222900390625,0,6,9
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,FS-1,345.0657653808594,112.29495239257812,377.8616943359375,128.97222900390625,0,6,10
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,rises,381.99468994140625,112.29495239257812,413.8730163574219,128.97222900390625,0,6,11
E:\SCHEMATICai\samples\CP-4900-4999\CP-4954 PDF.pdf,9,612.0,792.0,in,418.1536865234375,112.29495239257812,429.8279724121094,128.97222900390625,0,6,12
