pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,CP-8102,484.1600036621094,722.4298095703125,520.9180297851562,733.872802734375,0,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,CONTROL,247.63999938964844,379.06011962890625,314.5211181640625,394.7393493652344,2,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,PANEL,318.06207275390625,379.06011962890625,363.6976013183594,394.7393493652344,2,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,COX,56.119998931884766,733.9412231445312,70.00093078613281,741.2202758789062,3,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,RESEARCH,71.64480590820312,733.9412231445312,105.9887466430664,741.2202758789062,3,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,AND,107.63262939453125,733.9412231445312,121.87521362304688,741.2202758789062,3,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,"TECHNOLOGY,",123.51908874511719,733.9412231445312,170.08692932128906,741.2202758789062,3,0,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,INC.,171.73080444335938,733.9412231445312,184.69773864746094,741.2202758789062,3,0,4
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,2026,186.34161376953125,733.9412231445312,199.49264526367188,741.2202758789062,3,0,5
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,C,51.55999755859375,734.9293823242188,53.858665466308594,738.744384765625,3,1,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,WATER,250.27999877929688,362.9801330566406,300.6320495605469,378.65936279296875,4,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,WELL,304.1730041503906,362.9801330566406,343.5056457519531,378.65936279296875,4,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,#5,347.0466003417969,362.9801330566406,361.2102966308594,378.65936279296875,4,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,WATERWORKS,212.47999572753906,347.8601379394531,313.9772644042969,363.53936767578125,4,1,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,DISTRICT,317.5181884765625,347.8601379394531,381.2549133300781,363.53936767578125,4,1,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,#7,384.7958679199219,347.8601379394531,398.9595642089844,363.53936767578125,4,1,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,CAMERON,243.3199920654297,332.7401428222656,314.13861083984375,348.41937255859375,5,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,PARISH,317.6795654296875,332.7401428222656,368.04571533203125,348.41937255859375,5,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Delta,246.79998779296875,682.7097778320312,269.1897888183594,694.1527709960938,6,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Process,271.77398681640625,682.7097778320312,303.353271484375,694.1527709960938,6,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Equipment,305.9375,682.7097778320312,351.3062438964844,694.1527709960938,6,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,8275,259.760009765625,693.269775390625,280.433837890625,704.7127685546875,7,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Florida,283.01806640625,693.269775390625,312.8814697265625,704.7127685546875,7,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Blvd.,315.4656982421875,693.269775390625,338.1552429199219,704.7127685546875,7,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,(225),222.79998779296875,714.1497802734375,245.18978881835938,725.5927734375,8,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,665-1666,247.77401733398438,714.1497802734375,287.3954772949219,725.5927734375,8,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Fax,292.56390380859375,714.1497802734375,308.06927490234375,725.5927734375,8,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,(225),310.65350341796875,714.1497802734375,333.0433044433594,725.5927734375,8,0,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,665-1855,335.6275329589844,714.1497802734375,375.2489929199219,725.5927734375,8,0,4
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,Denham,240.67999267578125,703.7097778320312,275.70147705078125,715.1527709960938,9,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,"Springs,",278.28570556640625,703.7097778320312,312.4595642089844,715.1527709960938,9,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,LA,315.0437927246094,703.7097778320312,328.8228759765625,715.1527709960938,9,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,70726,331.4071044921875,703.7097778320312,357.24945068359375,715.1527709960938,9,0,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,INTERPRETATION,206.47999572753906,495.9180603027344,267.2056884765625,503.9133605957031,10,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,OF,268.991943359375,495.9180603027344,278.123291015625,503.9133605957031,10,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,THE,279.9095764160156,495.9180603027344,293.7995300292969,503.9133605957031,10,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,PROJECT'S,295.58575439453125,495.9180603027344,331.0180358886719,503.9133605957031,10,0,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,REQUIREMENTS.,332.8043212890625,495.9180603027344,389.7645568847656,503.9133605957031,10,0,4
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,ANY,391.5508117675781,495.9180603027344,407.0269470214844,503.9133605957031,10,0,5
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,CHANGES,197.36000061035156,506.3580627441406,231.09889221191406,514.3533325195312,10,1,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,AFTER,232.88514709472656,506.3580627441406,255.51348876953125,514.3533325195312,10,1,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,FABRICATION,257.29974365234375,506.3580627441406,305.32867431640625,514.3533325195312,10,1,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,WILL,307.11492919921875,506.3580627441406,324.97039794921875,514.3533325195312,10,1,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,BE,326.75665283203125,506.3580627441406,335.8880310058594,514.3533325195312,10,1,4
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,DONE,337.67425537109375,506.3580627441406,357.5160217285156,514.3533325195312,10,1,5
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,AT,359.3022766113281,506.3580627441406,368.8266296386719,514.3533325195312,10,1,6
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,EXTRA,370.61285400390625,506.3580627441406,394.4272766113281,514.3533325195312,10,1,7
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,COST.,396.2135314941406,506.3580627441406,416.26251220703125,514.3533325195312,10,1,8
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,PLEASE,203.72000122070312,484.1580505371094,229.9208526611328,492.1533508300781,11,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,REVIEW,231.7071075439453,484.1580505371094,259.4870300292969,492.1533508300781,11,0,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,THOROUGHLY.,261.2733154296875,484.1580505371094,312.6675109863281,492.1533508300781,11,0,2
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,THESE,314.4537658691406,484.1580505371094,336.6820068359375,492.1533508300781,11,0,3
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,DRAWINGS,338.4682312011719,484.1580505371094,376.9657287597656,492.1533508300781,11,0,4
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,ARE,378.7519836425781,484.1580505371094,393.04205322265625,492.1533508300781,11,0,5
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,OUR,394.82830810546875,484.1580505371094,409.9114685058594,492.1533508300781,11,0,6
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,PROJECT,214.0399932861328,463.6771240234375,290.83538818359375,483.8079833984375,11,1,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,SUBMITTAL,295.3816833496094,463.6771240234375,399.4364929199219,483.8079833984375,11,1,1
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,JANUARY,230.239990234375,513.3571166992188,315.0914306640625,533.4879760742188,12,0,0
E:\SCHEMATICai\samples\CP-8100-8199\CP-8102.pdf,1,612.0,792.0,"24,",319.6376647949219,513.3571166992188,342.3689880371094,533.4879760742188,12,0,1
