pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1700.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1701-R1.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1701-R1.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1701.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1702.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1703.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1704.pdf,10,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1705.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1706.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1707.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708-A.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1708.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1709.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1710.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1711 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1712.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1713.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1714.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-1700-1799\CP-1715.pdf,6,612.0,792.0,
