pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,September,90.0,223.43685913085938,137.01966857910156,235.59170532226562,0,16,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,"8,",139.7998046875,223.43685913085938,148.0545654296875,235.59170532226562,0,16,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,2005,150.834716796875,223.43685913085938,172.85401916503906,235.59170532226562,0,16,2
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Mr.,90.0,248.69638061523438,106.19111633300781,260.8512268066406,0,18,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Gordon,108.96587371826172,248.69638061523438,142.58114624023438,260.8512268066406,0,18,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Sitts,145.2950439453125,248.69638061523438,164.88555908203125,260.8512268066406,0,18,2
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Gordon,90.0,261.3563537597656,123.61526489257812,273.5111999511719,0,19,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Sitts,126.39002227783203,261.3563537597656,145.98052978515625,273.5111999511719,0,19,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,"Consulting,",148.6943817138672,261.3563537597656,199.7843017578125,273.5111999511719,0,19,2
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Inc.,202.49940490722656,261.3563537597656,219.25364685058594,273.5111999511719,0,19,3
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Fax:,90.0,274.0162658691406,109.5781021118164,286.1711120605469,0,20,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,(337)332-0841,112.35681915283203,274.0162658691406,178.31527709960938,286.1711120605469,0,20,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Dear,90.0,311.9357604980469,111.36016845703125,324.0906066894531,0,23,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,Gordon:,114.12911224365234,311.9357604980469,150.77749633789062,324.0906066894531,0,23,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,We,90.0,337.255615234375,105.24891662597656,349.41046142578125,0,25,0
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,are,108.01786041259766,337.255615234375,121.4417953491211,349.41046142578125,0,25,1
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,pleased,124.21073913574219,337.255615234375,157.19178771972656,349.41046142578125,0,25,2
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,to,159.96072387695312,337.255615234375,168.5118408203125,349.41046142578125,0,25,3
E:\SCHEMATICai\samples\CP-1700-1799\CP-1724 COMPLETE W QUOTE.pdf,1,612.0,792.0,quote,171.28077697753906,337.255615234375,195.71302795410156,349.41046142578125,0,25,4
