pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,1,612.0,792.0,"CP-7601
DUPLEX VFD ALTERNATION
CONTROL PANEL
WHEELING WATER
COX RESEARCH AND TECHNOLOGY, INC, 2024
C
Delta Process Equipment
8275 Florida Blvd.
(225) 665-1666  Fax (225) 665-1855
Denham Springs, LA 70726
INTERPRETATION OF THE PROJECT'S REQUIREMENTS. ANY
CHANGES AFTER FABRICATION WILL BE DONE AT EXTRA COST.
PLEASE REVIEW THOROUGHLY. THESE DRAWINGS ARE OUR
PROJECT SUBMITTAL
AUGUST 1, 2024"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,2,612.0,792.0,"Drawing Title
DATE
Project Title
REFERENCE DRAWING
S/N
Sales Engineer
S.D.
Application Engineer
S.D.
DRAWN
BY
BMF
APPROVED
BY
DATE
NO.
REVISION-LOCATION
ECN
DATE
BY
PURCHASE ORDER NUMBER
DRAWING NUMBER
1
CP-7601
SHEET NUMBER
FLA
Ground Fault Receptacle
Seal Fail Shutdown
High Temp Pump Shutdown - Auto Reset
Unpowered Alarm Circuits #4
Panel Heater/Thermostat  W = 
Intrinsically Safe Relays  Pts
High Temp Pump Shutdown - Manual Reset
Main Disconnect without door Mt. Handle
Seal Fail Relay - Adjustable
Starters - NEMA  
Seal Fail Relay - Fixed
Lightning Arrestor
High Temp Lights
UL698A Labeling
OTHER: VFD's supplied by Delta.
Starters - IEC
Pump Manufacturer
Enclosure Material
Enclosure NEMA Rating
UL508A Labeling
Inner Swing Panel
Control Power Transformer VA = 
Enclosure Size
Control Sensor
Catalog Number
Capacitors
Control Voltage
Type of Pump
Pole, Box, Seal
Seal Fail Lights
Phase Monitor
Economy Version
SHIP TO:  Delta Process 
Alarm Test Switch
Alarm Acknowledge Switch
Green Run Lights vs. Red
Alternator with Lead Pump Selector Switch
Elapsed Time Meters
Audible Alarm - Piezzo
Audible Alarm - Bell
Audible Alarm - Horn
Alarm Silence Switch
Alarm Light - Panel Top Mount
Alarm Light - Panel Door Mount
Alarm Light - Remote
Phase/HZ
No. Motors
HP
Panel Type
Voltage
Flasher
Cycle Counters
SPECIAL NOTES:  VFDs by others,
SOLD TO:    Delta Process 
TAG: Wheeling Water Duplex VFD Alternation
120/240V
3/60
2
15
42est.
No
120V
4X
Fiberglass
Timer/xduer
Duplex
No
18x16x10
Yes
No
No
X
VFD alternation panel, transducers supplied by Delta
Goulds
Alternation Control Panel
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855
Transducers by others.
X
High water alarm lag start."
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,3,612.0,792.0,"Drawing Title
Project Title
DATE
REVISION-LOCATION
DRAWN
S.D.
Sales Engineer
REFERENCE DRAWING
S/N
NO.
BY
S.D.
Application Engineer
2
PURCHASE ORDER NUMBER
APPROVED
DATE
ECN
DATE
BY
DRAWING NUMBER
SHEET NUMBER
BY
BMF
CP-7601
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,4,612.0,792.0,"Project Title
Drawing Title
DATE
APPROVED
PURCHASE ORDER NUMBER
REFERENCE DRAWING
Sales Engineer
S.D.
S/N
DRAWN
REVISION-LOCATION
Application Engineer
S.D.
BY
NO.
SHEET NUMBER
DRAWING NUMBER
BY
DATE
ECN
DATE
3
BY
BMF
CP-7601
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,5,612.0,792.0,"Project Title
Drawing Title
DATE
APPROVED
PURCHASE ORDER NUMBER
REFERENCE DRAWING
Sales Engineer
S.D.
S/N
DRAWN
REVISION-LOCATION
Application Engineer
S.D.
BY
NO.
SHEET NUMBER
DRAWING NUMBER
BY
DATE
ECN
DATE
4
BY
BMF
CP-7601
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,6,612.0,792.0,"Project Title
Drawing Title
DATE
SHEET NUMBER
DRAWING NUMBER
5
DRAWN
REVISION-LOCATION
REFERENCE DRAWING
Sales Engineer
S.D.
S/N
Application Engineer
S.D.
BY
NO.
APPROVED
PURCHASE ORDER NUMBER
BY
DATE
ECN
DATE
BY
BMF
CP-7601
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7601.pdf,7,612.0,792.0,"Drawing Title
Project Title
DATE
REVISION-LOCATION
DRAWN
S.D.
Sales Engineer
REFERENCE DRAWING
S/N
NO.
BY
S.D.
Application Engineer
6
PURCHASE ORDER NUMBER
APPROVED
DATE
ECN
DATE
BY
DRAWING NUMBER
SHEET NUMBER
BY
BMF
CP-7601
8275 Florida Blvd.
Denham Springs, LA
70726
Ph. (225)665-1666
Fax (225)665-1855"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7613.pdf,1,612.0,792.0,"Pipe Tech, Inc.
PO Box 8853
(985) 892-8898
Mandeville, LA 70471
CP-7613
C COX RESEARCH AND TECHNOLOGY, INC. 2024
FILTER BACKWASH
CONTROL PANEL
INTERPRETATION OF THE PROJECT'S REQUIREMENTS. ANY
CHANGES AFTER FABRICATION WILL BE DONE AT EXTRA COST.
PLEASE REVIEW THOROUGHLY. THESE DRAWINGS ARE OUR
PROJECT SUBMITTAL
AUGUST 7, 2024
PROCESS WATER SYSTEM
RESERVE WWTP"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7613.pdf,2,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7613
1
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
PO Box 8856
Mandeville, LA 
70471
(985) 892-8898
H
N
120VAC
CB1
1P
15A
FU1
5A/BAF
COURTESY RECEPTACLE
3A MAX
FU2
5A/BAF
CR1-1
SOLENOID VALVE 1
FU3
5A/BAF
CR1-2
SOLENOID VALVE 2
G
FU4
5A/BAF
OPEN
AUTO
CLOSE
R1
CR1
R
DIFFERENTIAL PRESSURE SWITCH
CR2
L
N
I1
Q1
I2
Q2
CR2-1
ALARM RESET
BACKWASH CANCEL
CR3
R
CP7613
PLC
TIMED CONTACT
CLOSE FOR X TIME WHEN DP MAKES
ALARM IF DP DOESN'T CLEAR
AFTER 3 ATTEMPS, AND
SHUT OFF BACKWASH.
CR1-3
SYSTEM
CR2-2
DPS
CR3-1
BACKWASH
BACKWASHING
CLOSED
ALARM
(DPS)
BACKWASH
VALVE 1
BACKWASH
VALVE 2
120VAC
120VAC
DPS RELAY
BACKWASH
ALARM
BACKWASH
RELAY
BACKWASHING"
E:\SCHEMATICai\samples\CP-7600-7699\CP-7613.pdf,3,612.0,792.0,"DATE:
Drawing Title
Project Title
S/N
Sales Engineer
Application Engineer
DRAWN
APPROVED
BY:  NCR
BY:
DATE:
T.L.
T.L.
PURCHASE ORDER NUMBER
DRAWING NUMBER
SHEET NUMBER
CP-7613
2
REFERENCE DRAWING
NO.
-
REVISION - LOCATION
-
-
-
-
ECN
DATE
BY
-
PO Box 8856
Mandeville, LA 
70471
(985) 892-8898
NAMEPLATE SCHEDULE
VIEW OF FRONT DOOR
NEMA 4X FIBERGLASS ENCLOSURE
NP-1
NP-3
NP-2
NP-4
NP-5"
