pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,CP,284.2799987792969,337.19580078125,298.2176513671875,352.4034118652344,0,0,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,1811,302.6400146484375,338.072021484375,324.995849609375,352.392822265625,0,0,1
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,INPUTS,88.72000122070312,364.0758056640625,129.9366912841797,379.2834167480469,1,0,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,11-,88.08000183105469,391.42578125,108.03437805175781,406.6333923339844,2,0,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,FIELD,113.47000122070312,391.42578125,147.0475616455078,406.6333923339844,2,0,1
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,ADVANCE,150.702392578125,391.42578125,208.87428283691406,406.6333923339844,2,0,2
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,SWITCH,212.4333953857422,391.42578125,257.7427062988281,406.6333923339844,2,0,3
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,12,88.44999694824219,405.10577392578125,98.29878234863281,420.3133850097656,2,1,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,-,101.1500015258789,405.10577392578125,104.94620513916016,420.3133850097656,2,1,1
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,MANUAL,113.47340393066406,405.10577392578125,166.1641845703125,420.3133850097656,2,1,2
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,FIELD,169.39041137695312,405.10577392578125,202.73085021972656,420.3133850097656,2,1,3
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,FLUSH,206.10980224609375,405.10577392578125,243.75489807128906,420.3133850097656,2,1,4
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,SWITCH,247.22959899902344,405.10577392578125,293.0177001953125,420.3133850097656,2,1,5
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,13,88.47000122070312,418.5457763671875,97.80039978027344,433.7533874511719,2,2,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,-,101.1500015258789,418.5457763671875,104.94620513916016,433.7533874511719,2,2,1
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,HIGH,113.47340393066406,418.5457763671875,143.3607940673828,433.7533874511719,2,2,2
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,LEVEL,146.8184051513672,418.5457763671875,184.4429473876953,433.7533874511719,2,2,3
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,ALARM,187.6531982421875,418.5457763671875,230.22308349609375,433.7533874511719,2,2,4
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,14-,88.08000183105469,432.46575927734375,107.78174591064453,447.6733703613281,2,3,0
E:\SCHEMATICai\samples\CP-1800-1899\CP-1811r1 COMPLETE.pdf,7,590.1599731445312,1008.0,HOA,113.70999908447266,432.46575927734375,139.27792358398438,447.6733703613281,2,3,1
