pdf_path,page,page_width,page_height,text
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6400.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6401 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6402.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,2,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,3,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,4,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,5,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,6,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,7,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,8,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6403 PDF.pdf,9,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6404 PDF.pdf,1,612.0,792.0,
E:\SCHEMATICai\samples\CP-6400-6499\CP-6404 PDF.pdf,2,612.0,792.0,
