pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Cox,225.3199920654297,702.2407836914062,244.02784729003906,714.6640625,0,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Research,246.8334503173828,702.2407836914062,287.96380615234375,714.6640625,0,0,1
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,and,290.7694091796875,702.2407836914062,306.97467041015625,714.6640625,0,0,2
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,"Technology,",309.7802734375,702.2407836914062,366.19561767578125,714.6640625,0,0,3
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Inc.,369.0012512207031,702.2407836914062,386.137939453125,714.6640625,0,0,4
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,PO,272.3599853515625,713.6408081054688,286.7023010253906,726.0640869140625,1,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Box,289.5079040527344,713.6408081054688,308.2157287597656,726.0640869140625,1,0,1
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,77808,311.0213623046875,713.6408081054688,339.0775146484375,726.0640869140625,1,0,2
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,(225),222.9199981689453,736.3807983398438,247.22784423828125,748.8040771484375,2,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,756-3271,250.03346252441406,736.3807983398438,293.0491638183594,748.8040771484375,2,0,1
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Fax,298.6603698730469,736.3807983398438,315.49407958984375,748.8040771484375,2,0,2
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,(225),318.2996826171875,736.3807983398438,342.6075439453125,748.8040771484375,2,0,3
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,755-1030,345.41314697265625,736.3807983398438,388.4288635253906,748.8040771484375,2,0,4
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,Baton,249.13999938964844,724.9807739257812,275.9504699707031,737.404052734375,3,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,"Rouge,",278.7560729980469,724.9807739257812,310.863525390625,737.404052734375,3,0,1
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,LA.,313.6691589355469,724.9807739257812,331.4342956542969,737.404052734375,3,0,2
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,70879,334.23992919921875,724.9807739257812,362.29608154296875,737.404052734375,3,0,3
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,CP-5937R1,502.7599792480469,747.7808227539062,555.7636108398438,760.2041015625,4,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,C,33.13999938964844,761.529541015625,35.947601318359375,766.189208984375,5,0,0
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,COX,38.720001220703125,760.4042358398438,55.673824310302734,769.2947387695312,5,0,1
E:\SCHEMATICai\samples\CP-5900-5999\CP-5937R1.pdf,1,612.0,792.0,RESEARCH,57.681617736816406,760.4042358398438,99.62847137451172,769.2947387695312,5,0,2
