pdf_path,page,page_width,page_height,word,x0,y0,x1,y1,block,line,word_no
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Cox,224.33999633789062,700.50048828125,243.08584594726562,712.948974609375,0,0,0
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Research,245.89715576171875,700.50048828125,287.1109924316406,712.948974609375,0,0,1
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,and,289.9223327636719,700.50048828125,306.16046142578125,712.948974609375,0,0,2
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,"Technology,",308.9718017578125,700.50048828125,365.5016784667969,712.948974609375,0,0,3
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Inc.,368.31304931640625,700.50048828125,385.4845275878906,712.948974609375,0,0,4
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,14697,240.29998779296875,713.2804565429688,268.4131164550781,725.7289428710938,1,0,0
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,S.,271.2244567871094,713.2804565429688,280.2881164550781,725.7289428710938,1,0,1
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Harrells,283.0994873046875,713.2804565429688,319.3204345703125,725.7289428710938,1,0,2
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Ferry,322.13177490234375,713.2804565429688,346.4889831542969,725.7289428710938,1,0,3
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Road,349.30029296875,713.2804565429688,373.0390319824219,725.7289428710938,1,0,4
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,(225),223.67999267578125,736.5604858398438,248.03721618652344,749.0089721679688,2,0,0
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,756-3271,250.84854125976562,736.5604858398438,293.95159912109375,749.0089721679688,2,0,1
E:\SCHEMATICai\samples\CP-2100-2199\CP-2127r1.pdf,1,612.0,792.0,Fax,299.5742492675781,736.5604858398438,316.442138671875,749.0089721679688,2,0,2
